http://www.ideals.illinois.edu/handle/2142/17350	Text for doc number 77 of Professor Lui Sha goes here
https://www.researchgate.net/profile/Chi_Sheng_Shih/publication/228588038_Schedulability_and_fairness_for_computation_tasks_in_surveillance_radar_systems/links/58e5acfa45851547e17f7f48/Schedulability-and-fairness-for-computation-tasks-in-surveillance-radar-systems.pdf	Text for doc number 78 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1203053/	Text for doc number 79 of Professor Lui Sha goes here
http://repository.cmu.edu/sei/302/	Text for doc number 80 of Professor Lui Sha goes here
http://scholar.google.com/scholar?cluster=13520218036248545997&hl=en&oi=scholarr	Text for doc number 81 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4408321/	Text for doc number 82 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1181564/	Text for doc number 83 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7093140/	Text for doc number 84 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=317538	Text for doc number 85 of Professor Lui Sha goes here
https://link.springer.com/article/10.1007/s10776-006-0038-x	Text for doc number 86 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6928810/	Text for doc number 87 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/896018/	Text for doc number 88 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1062872	Text for doc number 89 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1540376	Text for doc number 90 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/3-540-36978-3_43	Text for doc number 91 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/3-540-45591-4_91	Text for doc number 92 of Professor Lui Sha goes here
http://www.ideals.illinois.edu/handle/2142/11241	Text for doc number 93 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6531079/	Text for doc number 94 of Professor Lui Sha goes here
